batch_characters,iteration,model,latency_ns
10,1227,structured_50,428800
10,1227,dense,487100
10,1228,dense,533000
10,1228,structured_50,620800
10,1229,structured_50,536200
10,1229,dense,770800
10,1230,dense,533100
10,1230,structured_50,411600
10,1231,structured_50,471200
10,1231,dense,521100
10,1232,dense,514500
10,1232,structured_50,403100
10,1233,structured_50,487600
10,1233,dense,954400
10,1234,dense,524300
10,1234,structured_50,411500
10,1235,structured_50,398600
10,1235,dense,525900
10,1236,dense,500000
10,1236,structured_50,402900
10,1237,structured_50,400300
10,1237,dense,509300
10,1238,dense,504600
10,1238,structured_50,394900
10,1239,structured_50,1273200
10,1239,dense,636400
10,1240,dense,527300
10,1240,structured_50,421100
10,1241,structured_50,436500
10,1241,dense,506100
10,1242,dense,499400
10,1242,structured_50,393300
10,1243,structured_50,419400
10,1243,dense,492700
10,1244,dense,494900
10,1244,structured_50,394600
10,1245,structured_50,420600
10,1245,dense,491100
10,1246,dense,500100
10,1246,structured_50,406200
10,1247,structured_50,414500
10,1247,dense,511900
10,1248,dense,495100
10,1248,structured_50,395100
10,1249,structured_50,416100
10,1249,dense,520500
10,1250,dense,589900
10,1250,structured_50,708800
10,1251,structured_50,745000
10,1251,dense,587800
10,1252,dense,520500
10,1252,structured_50,440000
10,1253,structured_50,397400
10,1253,dense,492100
10,1254,dense,483800
10,1254,structured_50,492900
10,1255,structured_50,435000
10,1255,dense,488000
10,1256,dense,487400
10,1256,structured_50,396900
10,1257,structured_50,425400
10,1257,dense,487500
10,1258,dense,490700
10,1258,structured_50,386400
10,1259,structured_50,407300
10,1259,dense,502600
10,1260,dense,519500
10,1260,structured_50,415000
10,1261,structured_50,422600
10,1261,dense,831900
10,1262,dense,602600
10,1262,structured_50,449900
10,1263,structured_50,476300
10,1263,dense,553700
10,1264,dense,516900
10,1264,structured_50,412100
10,1265,structured_50,443500
10,1265,dense,518800
10,1266,dense,515700
10,1266,structured_50,412700
10,1267,structured_50,630000
10,1267,dense,693800
10,1268,dense,564900
10,1268,structured_50,431000
10,1269,structured_50,413300
10,1269,dense,517600
10,1270,dense,550900
10,1270,structured_50,418100
10,1271,structured_50,398900
10,1271,dense,695300
10,1272,dense,552500
10,1272,structured_50,682800
10,1273,structured_50,426700
10,1273,dense,516300
10,1274,dense,505000
10,1274,structured_50,432800
10,1275,structured_50,396800
10,1275,dense,509200
10,1276,dense,491800
10,1276,structured_50,416900
10,1277,structured_50,410300
10,1277,dense,497900
10,1278,dense,507300
10,1278,structured_50,407300
10,1279,structured_50,459900
10,1279,dense,547800
10,1280,dense,532300
10,1280,structured_50,420000
10,1281,structured_50,447800
10,1281,dense,521400
10,1282,dense,527700
10,1282,structured_50,418600
10,1283,structured_50,435700
10,1283,dense,537400
10,1284,dense,548300
10,1284,structured_50,439700
10,1285,structured_50,456200
10,1285,dense,538300
10,1286,dense,524100
10,1286,structured_50,422400
10,1287,structured_50,439400
10,1287,dense,534600
10,1288,dense,533400
10,1288,structured_50,429300
10,1289,structured_50,412400
10,1289,dense,547500
10,1290,dense,578400
10,1290,structured_50,500400
10,1291,structured_50,452300
10,1291,dense,544000
10,1292,dense,529800
10,1292,structured_50,420200
10,1293,structured_50,410900
10,1293,dense,574500
10,1294,dense,516800
10,1294,structured_50,421400
10,1295,structured_50,425200
10,1295,dense,833600
10,1296,dense,543200
10,1296,structured_50,423700
10,1297,structured_50,439000
10,1297,dense,517900
10,1298,dense,509900
10,1298,structured_50,412200
10,1299,structured_50,427400
10,1299,dense,516500
10,1300,dense,506600
10,1300,structured_50,404300
10,1301,structured_50,401100
10,1301,dense,533600
10,1302,dense,518400
10,1302,structured_50,419100
10,1303,structured_50,426300
10,1303,dense,546400
10,1304,dense,548300
10,1304,structured_50,420800
10,1305,structured_50,416500
10,1305,dense,599100
10,1306,dense,570900
10,1306,structured_50,615500
10,1307,structured_50,454700
10,1307,dense,585700
10,1308,dense,539100
10,1308,structured_50,422000
10,1309,structured_50,417200
10,1309,dense,550300
10,1310,dense,538100
10,1310,structured_50,436200
10,1311,structured_50,415500
10,1311,dense,567900
10,1312,dense,526800
10,1312,structured_50,422300
10,1313,structured_50,496300
10,1313,dense,583500
10,1314,dense,596400
10,1314,structured_50,427100
10,1315,structured_50,418600
10,1315,dense,562600
10,1316,dense,518200
10,1316,structured_50,418800
10,1317,structured_50,409400
10,1317,dense,719300
10,1318,dense,589300
10,1318,structured_50,469000
10,1319,structured_50,466300
10,1319,dense,552500
10,1320,dense,575600
10,1320,structured_50,545800
10,1321,structured_50,428100
10,1321,dense,518200
10,1322,dense,516800
10,1322,structured_50,408900
10,1323,structured_50,387900
10,1323,dense,483400
10,1324,dense,508300
10,1324,structured_50,399400
10,1325,structured_50,389900
10,1325,dense,480900
10,1326,dense,519200
10,1326,structured_50,423700
10,1327,structured_50,392700
10,1327,dense,491200
10,1328,dense,483500
10,1328,structured_50,416600
10,1329,structured_50,421700
10,1329,dense,512000
10,1330,dense,502500
10,1330,structured_50,415800
10,1331,structured_50,408400
10,1331,dense,498500
10,1332,dense,498200
10,1332,structured_50,388400
10,1333,structured_50,409800
10,1333,dense,486900
10,1334,dense,492000
10,1334,structured_50,386900
10,1335,structured_50,393100
10,1335,dense,506100
10,1336,dense,487700
10,1336,structured_50,395000
10,1337,structured_50,387600
10,1337,dense,513600
10,1338,dense,501400
10,1338,structured_50,405100
10,1339,structured_50,393700
10,1339,dense,517300
10,1340,dense,517900
10,1340,structured_50,593900
10,1341,structured_50,798700
10,1341,dense,580800
10,1342,dense,551700
10,1342,structured_50,472600
10,1343,structured_50,493300
10,1343,dense,568000
10,1344,dense,530000
10,1344,structured_50,431500
10,1345,structured_50,439900
10,1345,dense,503300
10,1346,dense,496900
10,1346,structured_50,402300
10,1347,structured_50,419100
10,1347,dense,512600
10,1348,dense,495900
10,1348,structured_50,395000
10,1349,structured_50,382300
10,1349,dense,507800
10,1350,dense,487300
10,1350,structured_50,395800
10,1351,structured_50,391400
10,1351,dense,545100
10,1352,dense,499000
10,1352,structured_50,573000
10,1353,structured_50,454700
10,1353,dense,516400
10,1354,dense,501500
10,1354,structured_50,438500
10,1355,structured_50,410300
10,1355,dense,508300
10,1356,dense,507200
10,1356,structured_50,693700
10,1357,structured_50,705200
10,1357,dense,819200
10,1358,dense,819900
10,1358,structured_50,661500
10,1359,structured_50,756500
10,1359,dense,839300
10,1360,dense,832300
10,1360,structured_50,722500
10,1361,structured_50,913100
10,1361,dense,1058200
10,1362,dense,1060400
10,1362,structured_50,840800
10,1363,structured_50,868000
10,1363,dense,977400
10,1364,dense,1004300
10,1364,structured_50,814100
10,1365,structured_50,862200
10,1365,dense,1018600
10,1366,dense,896100
10,1366,structured_50,549600
10,1367,structured_50,536400
10,1367,dense,783800
10,1368,dense,617300
10,1368,structured_50,535200
10,1369,structured_50,480200
10,1369,dense,572700
10,1370,dense,579000
10,1370,structured_50,479700
10,1371,structured_50,446200
10,1371,dense,550500
10,1372,dense,550500
10,1372,structured_50,496100
10,1373,structured_50,432000
10,1373,dense,536000
10,1374,dense,534800
10,1374,structured_50,471600
10,1375,structured_50,534700
10,1375,dense,530200
10,1376,dense,521900
10,1376,structured_50,471200
10,1377,structured_50,423000
10,1377,dense,694500
10,1378,dense,860000
10,1378,structured_50,472200
10,1379,structured_50,429800
10,1379,dense,568000
10,1380,dense,522800
10,1380,structured_50,424200
10,1381,structured_50,409600
10,1381,dense,545300
10,1382,dense,532000
10,1382,structured_50,409600
10,1383,structured_50,397700
10,1383,dense,531600
10,1384,dense,521000
10,1384,structured_50,406000
10,1385,structured_50,417700
10,1385,dense,501400
10,1386,dense,493200
10,1386,structured_50,414200
10,1387,structured_50,417200
10,1387,dense,500800
10,1388,dense,514900
10,1388,structured_50,411300
10,1389,structured_50,646200
10,1389,dense,713600
10,1390,dense,648400
10,1390,structured_50,431900
10,1391,structured_50,402100
10,1391,dense,493900
10,1392,dense,496000
10,1392,structured_50,424800
10,1393,structured_50,399200
10,1393,dense,490100
10,1394,dense,500000
10,1394,structured_50,421100
10,1395,structured_50,413800
10,1395,dense,492700
10,1396,dense,492100
10,1396,structured_50,535100
10,1397,structured_50,422900
10,1397,dense,499700
10,1398,dense,489200
10,1398,structured_50,418100
10,1399,structured_50,402600
10,1399,dense,593700
10,1400,dense,507300
10,1400,structured_50,680600
10,1401,structured_50,468800
10,1401,dense,544400
10,1402,dense,526400
10,1402,structured_50,404100
10,1403,structured_50,428300
10,1403,dense,499400
10,1404,dense,495600
10,1404,structured_50,464100
10,1405,structured_50,450500
10,1405,dense,493800
10,1406,dense,495300
10,1406,structured_50,389700
10,1407,structured_50,386400
10,1407,dense,513500
10,1408,dense,492100
10,1408,structured_50,406000
10,1409,structured_50,410500
10,1409,dense,505300
10,1410,dense,505300
10,1410,structured_50,397100
10,1411,structured_50,414000
10,1411,dense,1188200
10,1412,dense,560000
10,1412,structured_50,462300
10,1413,structured_50,438000
10,1413,dense,512600
10,1414,dense,509300
10,1414,structured_50,401800
10,1415,structured_50,390600
10,1415,dense,529600
10,1416,dense,495600
10,1416,structured_50,398600
10,1417,structured_50,390400
10,1417,dense,515000
10,1418,dense,491100
10,1418,structured_50,393800
10,1419,structured_50,387400
10,1419,dense,508900
10,1420,dense,513900
10,1420,structured_50,392000
10,1421,structured_50,396200
10,1421,dense,485800
10,1422,dense,517600
10,1422,structured_50,418900
10,1423,structured_50,406300
10,1423,dense,922400
10,1424,dense,542300
10,1424,structured_50,450300
10,1425,structured_50,447200
10,1425,dense,506100
10,1426,dense,494100
10,1426,structured_50,404200
10,1427,structured_50,409200
10,1427,dense,523600
10,1428,dense,491300
10,1428,structured_50,394300
10,1429,structured_50,388200
10,1429,dense,791300
10,1430,dense,585000
10,1430,structured_50,452000
10,1431,structured_50,502500
10,1431,dense,515600
10,1432,dense,502100
10,1432,structured_50,397400
10,1433,structured_50,417200
10,1433,dense,502000
10,1434,dense,739600
10,1434,structured_50,742900
10,1435,structured_50,708000
10,1435,dense,541300
10,1436,dense,560700
10,1436,structured_50,700800
10,1437,structured_50,510200
10,1437,dense,617400
10,1438,dense,545700
10,1438,structured_50,403300
10,1439,structured_50,437300
10,1439,dense,492300
10,1440,dense,491400
10,1440,structured_50,392100
10,1441,structured_50,406900
10,1441,dense,501400
10,1442,dense,480800
10,1442,structured_50,396400
10,1443,structured_50,399300
10,1443,dense,554800
10,1444,dense,570900
10,1444,structured_50,560000
10,1445,structured_50,688100
10,1445,dense,585600
10,1446,dense,562500
10,1446,structured_50,457600
10,1447,structured_50,416200
10,1447,dense,514100
10,1448,dense,519200
10,1448,structured_50,434400
10,1449,structured_50,417300
10,1449,dense,506600
10,1450,dense,508400
10,1450,structured_50,434400
10,1451,structured_50,405000
10,1451,dense,511400
10,1452,dense,512500
10,1452,structured_50,435300
10,1453,structured_50,460100
10,1453,dense,519300
10,1454,dense,513100
10,1454,structured_50,430100
10,1455,structured_50,420700
10,1455,dense,515800
10,1456,dense,869800
10,1456,structured_50,595900
10,1457,structured_50,460000
10,1457,dense,540500
10,1458,dense,520300
10,1458,structured_50,436900
10,1459,structured_50,416700
10,1459,dense,504200
10,1460,dense,503000
10,1460,structured_50,405700
10,1461,structured_50,431600
10,1461,dense,505800
10,1462,dense,500600
10,1462,structured_50,402700
10,1463,structured_50,428300
10,1463,dense,501900
10,1464,dense,498600
10,1464,structured_50,408100
10,1465,structured_50,482600
10,1465,dense,517400
10,1466,dense,633100
10,1466,structured_50,1142100
10,1467,structured_50,523600
10,1467,dense,555200
10,1468,dense,550400
10,1468,structured_50,429100
10,1469,structured_50,403900
10,1469,dense,497100
10,1470,dense,501600
10,1470,structured_50,457500
10,1471,structured_50,399200
10,1471,dense,521500
10,1472,dense,500000
10,1472,structured_50,427500
10,1473,structured_50,394500
10,1473,dense,486400
10,1474,dense,486400
10,1474,structured_50,396500
10,1475,structured_50,417200
10,1475,dense,493200
10,1476,dense,498100
10,1476,structured_50,406400
10,1477,structured_50,401700
10,1477,dense,960300
10,1478,dense,595100
10,1478,structured_50,469800
10,1479,structured_50,422400
10,1479,dense,512300
10,1480,dense,499800
10,1480,structured_50,428800
10,1481,structured_50,406800
10,1481,dense,490200
10,1482,dense,504500
10,1482,structured_50,425100
10,1483,structured_50,428300
10,1483,dense,503200
10,1484,dense,485500
10,1484,structured_50,391400
10,1485,structured_50,413000
10,1485,dense,491900
10,1486,dense,498100
10,1486,structured_50,398300
10,1487,structured_50,395100
10,1487,dense,515400
10,1488,dense,496800
10,1488,structured_50,444400
10,1489,structured_50,449600
10,1489,dense,833500
10,1490,dense,545000
10,1490,structured_50,456200
10,1491,structured_50,417200
10,1491,dense,498700
10,1492,dense,495600
10,1492,structured_50,442200
10,1493,structured_50,414200
10,1493,dense,493100
10,1494,dense,499100
10,1494,structured_50,421900
10,1495,structured_50,401000
10,1495,dense,487800
10,1496,dense,484600
10,1496,structured_50,387200
10,1497,structured_50,416500
10,1497,dense,494500
10,1498,dense,488800
10,1498,structured_50,389200
10,1499,structured_50,619400
10,1499,dense,538300
10,1500,dense,590500
10,1500,structured_50,878400
10,1501,structured_50,474400
10,1501,dense,528600
10,1502,dense,528000
10,1502,structured_50,456700
10,1503,structured_50,472900
10,1503,dense,694600
10,1504,dense,806100
10,1504,structured_50,531000
10,1505,structured_50,519300
10,1505,dense,621500
10,1506,dense,655600
10,1506,structured_50,508400
10,1507,structured_50,499000
10,1507,dense,643000
10,1508,dense,631300
10,1508,structured_50,507800
10,1509,structured_50,488200
10,1509,dense,649400
10,1510,dense,629900
10,1510,structured_50,649600
10,1511,structured_50,566100
10,1511,dense,638100
10,1512,dense,638700
10,1512,structured_50,526300
10,1513,structured_50,512900
10,1513,dense,612900
10,1514,dense,625900
10,1514,structured_50,529500
10,1515,structured_50,500300
10,1515,dense,616800
10,1516,dense,640200
10,1516,structured_50,505300
10,1517,structured_50,495700
10,1517,dense,615000
10,1518,dense,651200
10,1518,structured_50,503200
10,1519,structured_50,502600
10,1519,dense,649800
10,1520,dense,998200
10,1520,structured_50,576700
10,1521,structured_50,634700
10,1521,dense,622700
10,1522,dense,613300
10,1522,structured_50,493100
10,1523,structured_50,484100
10,1523,dense,580600
10,1524,dense,666100
10,1524,structured_50,481700
10,1525,structured_50,459800
10,1525,dense,562300
10,1526,dense,591100
10,1526,structured_50,452400
10,1527,structured_50,447900
10,1527,dense,540000
10,1528,dense,562700
10,1528,structured_50,434800
